gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
THOC2,0.05791194316308612,6.978794837428522,1.1079812612571114,0.3013099741816058,0.3869247257799897,-7.544751625472849
BTRC,0.0672757674835518,6.000904556976976,1.1069550289053798,0.30172671920242966,0.3872534226794217,-7.519480506711725
SLC35A3,0.08615495199494738,5.167010534632302,1.1066648600229874,0.3018446382639183,0.3873554799780219,-7.431366831629412
ADGRA3,0.06614874306399443,6.925263107001783,1.1055524188496901,0.3022970551044028,0.38787917343246403,-7.546835684584806
MTCYBP21,0.4256837242281015,-1.3383093505436698,1.1045385649037816,0.3027098504938985,0.38835188224286876,-6.132333744345488
AC007192.4,2.121502631794406,0.09549262189726539,1.1025937047391308,0.3035029722460951,0.38931230841038106,-6.359614991109673
CDK7,0.0713098106182235,4.633711774979397,1.1010820219750115,0.3041205899386175,0.39001090047853526,-7.334254531900312
NOP14,0.06238790486742474,5.640105678130687,1.1010425351149127,0.3041367362666491,0.39001090047853526,-7.4982733643243185
RPS11P6,0.31913916666518327,-1.8056542604836765,1.0996247972778632,0.3047169087643136,0.39064037996093215,-6.069281733096874
LINS1,0.1011503815786372,3.531865624134619,1.0969180199593085,0.3058270424538242,0.3919486901933111,-7.0393841093907366
LIPC,0.8839093616600209,0.7626299345930582,1.0968424713926543,0.3058580735270416,0.39195975310506775,-6.475843162093259
MFSD7,0.32550620556064375,-0.20085492257816812,1.0963801320991435,0.30604803107415696,0.3921744651264406,-6.317613569894696
ARAF,0.07222050068600439,5.529088616174189,1.0960592655207442,0.3061799182173014,0.3923147388800291,-7.491940801587814
PCDHB12,0.14398241945933665,1.7593809252149955,1.0959249456869296,0.3062351417277752,0.3923427836167993,-6.639591541795673
SLC6A2,0.25721960948597866,1.4881560689383164,1.095850135310564,0.30626590229558637,0.3923427836167993,-6.593485343709894
MYO18A,0.10026955335301402,7.100518418782893,1.0948718419821024,0.30666838433695154,0.3927594152640987,-7.559906052111374
TXNDC11,0.09100559403183972,4.725460318767056,1.0948337211832022,0.306684076242565,0.3927594152640987,-7.361295718458338
RBM19,0.09514771912902109,5.306360502522595,1.0943939763066488,0.30686513750540056,0.3929337802727209,-7.465564516547664
SLC17A9,0.26700164418625655,0.6269862481396465,1.093458930953855,0.30725041785336044,0.3933407756248412,-6.457293367475585
ZNF257,0.5550085715252875,-1.4469730840446093,1.0929744925352918,0.3074501796353654,0.39356771714990924,-6.128498327204292
RP11-147I3.1,0.16945361319429542,0.05896189166133681,1.0928348694582914,0.3075077734582358,0.3936126492389488,-6.363944116170165
ZBTB3,0.149649412114083,2.635985818794649,1.0913034849803256,0.30814002622751857,0.39433540434074504,-6.8178835576702665
HADHA,0.06413360339381757,7.5448417842529505,1.090868757992239,0.30831969767638434,0.39453648187488477,-7.564472636789125
HIST1H2BM,0.3989727970464674,-1.8261866750304403,1.0905604499955208,0.308447171057247,0.39467074044536166,-6.075861634415967
SSBP2,0.06586014528795658,6.677278457607635,1.0898516012561632,0.30874041159948135,0.3949593144659203,-7.560670277293974
ANKS4B,0.5603150405148946,-0.20137708321633355,1.0893772053320971,0.3089367862852763,0.3951498517682824,-6.324935622613729
MUM1,0.05384188755554309,5.9323815551579795,1.0893281486805058,0.30895709879956795,0.3951498517682824,-7.534111986225648
NCAPH2,0.05883627329676866,5.503019491811464,1.088981483194199,0.3091006702284133,0.3953045843986702,-7.496589342126338
CACNG1,0.3360456773021403,-1.6969065506197265,1.0888499677987697,0.30915515118477327,0.395345366163574,-6.096329118989366
ZFP1,0.07759228986399469,3.956839073733209,1.0882158596114817,0.3094179411128714,0.3956525065059654,-7.168425277408995
RNF167,0.07014883624217916,5.738641052219169,1.088154381060788,0.30944342877179337,0.39565618588905543,-7.520953366572017
RP11-958N24.2,0.466501604425825,2.0029864250828733,1.087009461740593,0.3099183923593605,0.3961877184146206,-6.692881091807128
PPP6R1,0.0664817830878075,6.616101836918883,1.086988573506721,0.30992706311090584,0.3961877184146206,-7.562709840178553
PNPLA5,0.3044280377502586,-1.7925055654993922,1.0864010412954495,0.31017102801944685,0.39642243817925027,-6.085069402162991
ZNF709,0.5081356528941725,2.126610923236786,1.0863310552209606,0.3102000989738028,0.39642243817925027,-6.717081406066459
MBTPS2,0.08022862080430038,5.306038413225385,1.0863281780853533,0.31020129413043457,0.39642243817925027,-7.4741170844467515
SDAD1P1,0.15926173773090657,1.0351880081218476,1.0855270447167382,0.31053422579721124,0.3968189292555425,-6.531383187139595
CEP135,0.08926438192289421,4.9997408338061256,1.0840187082373098,0.3111618243105124,0.3975048009643493,-7.427190785645616
TATDN2,0.07748927709123965,5.499905823575698,1.0839192801623916,0.311203230356015,0.3975286756697501,-7.501624911603008
RPL14,0.05736352789865151,9.216880561497357,1.08376821900038,0.31126614696967525,0.39758002232279904,-7.546803004111265
MRPS35,0.06442885914103513,5.524347330689546,1.0835984179500748,0.3113368807574227,0.3976413456225195,-7.504691354663813
CD164,0.060553259074987764,8.124954720826057,1.0831954549902088,0.31150479355216115,0.39782676852789867,-7.567645788171132
MB21D1,0.37885997185536774,0.04132838111830993,1.081587509137832,0.3121755328465188,0.3985844157428689,-6.372896940756888
PAFAH1B1,0.051893336439016835,7.891874142183767,1.0814731906351327,0.31222326331364453,0.39859888266764903,-7.571949501937918
ZNF222,0.1443081427385251,2.4402351003015395,1.0809105116477389,0.3124582784246486,0.39886981428019586,-6.786079511717161
NOP58,0.06769602243049189,6.583745965337103,1.0806000524471582,0.31258800850223556,0.39897914530896866,-7.56892841968952
IGBP1,0.05383839069071694,5.485803273030831,1.0805754091240742,0.31259830791729065,0.39897914530896866,-7.503549805409822
OSBPL3,0.18337680243996468,3.89058212589631,1.0800551660991147,0.3128158007660534,0.39915150194000065,-7.158251894401981
RPL23AP64,0.2572193892553455,-0.10669846895711829,1.0796642535909833,0.31297930460852996,0.3993018993397977,-6.350594790595205
NUP88,0.055487366180113185,5.525652132009039,1.0792584558748073,0.31314910601629325,0.39948940775527564,-7.5094359855766575
HLA-J,0.6468633506748354,-1.9303069094381344,1.07884702206145,0.3133213403105267,0.3996799922797716,-6.073139632143704
RRP15,0.058939923039256215,5.781709865674264,1.0779849347055652,0.31368247044513226,0.4001114913856235,-7.535326240431352
SLC35B2,0.0638888453685107,5.352788411279533,1.0777226043245327,0.3137924265771351,0.40022257089455443,-7.489654717869581
USP37,0.07137641417490936,4.958820676410872,1.0768166863127684,0.31417237806204124,0.40059251177895067,-7.4273962979492865
TXNRD3,0.10211333798164901,3.470846760259715,1.0764808365079117,0.3143133294968519,0.40068252006013055,-7.044190117105095
PPARD,0.06942364171261683,4.645647785488815,1.0755610391037909,0.31469961179245926,0.40105808074839744,-7.364115786104758
CCZ1,0.06646746594806174,6.068651752392373,1.0747516947845686,0.3150398183223286,0.4014624075751841,-7.557504814477492
CTD-2623N2.3,0.2025442054909159,1.0355572830072342,1.0744324523326287,0.3151740913400284,0.40158047727076884,-6.543116231718493
HIST2H2AC,0.45734729831113174,-1.365774017584809,1.0738701472840924,0.31541070628481727,0.4018472478542423,-6.16046997232747
PLIN4,0.1388240508118801,2.092805018556763,1.0709292054040318,0.31665052767739155,0.4031919947483573,-6.726793516280982
BLOC1S3,0.13210739113529213,2.400210756834828,1.0703230916424418,0.31690652666925256,0.4034592441022372,-6.788756198292357
RP1-283E3.4,0.18117414796505882,3.2361751955266853,1.0701896478915693,0.3169629100895293,0.4035016705701057,-6.9874438549091
PPP1R11,0.07830499049437822,5.017724749770377,1.0696893519766162,0.31717436850710934,0.4037122832379141,-7.445530039879793
SAMD4B,0.05560547317549691,6.989775504842927,1.069689055221852,0.3171744939685035,0.4037122832379141,-7.5856440801878575
WASH5P,0.11470814834298348,7.133756422947545,1.0681944355944137,0.3178068833775843,0.4044583747072253,-7.588402561332851
RP3-403A15.5,0.2409486928979525,1.6613580727679307,1.0675898597184317,0.31806296825147257,0.4047254131349999,-6.652553504024005
SUDS3P1,0.4883158536022931,-1.7064293595289362,1.0671311939887305,0.31825735738992605,0.4049433212365532,-6.117546530333762
IKZF3,0.2924520990584747,2.206291587856239,1.0666888784649067,0.3184449057987869,0.40512303937280786,-6.753290212009116
DGCR14,0.08616803449976684,3.8595677490591767,1.0662936322483594,0.31861256982837904,0.4053035709401518,-7.163940253672051
RP11-58E21.1,0.2800177646516179,-0.9834268368931554,1.06619057971147,0.31865629630233777,0.4053035709401518,-6.225900250856653
NOC2L,0.052989315306490425,6.600654311405137,1.064787202279781,0.3192522377071074,0.40600253689220006,-7.585883160919348
C16orf52,0.08954482375536177,4.5120000950947485,1.0646365563442544,0.3193162613561865,0.40605444789418704,-7.343864839091044
ARTN,0.36742186812351396,-0.968838354475113,1.0643934491359197,0.31941960184041884,0.40615634447067933,-6.229987245359944
NDUFA9,0.09344107749746833,5.6541302656681225,1.0632800636730342,0.31989321849614527,0.4066403770495457,-7.539661108712344
RP11-114H24.2,0.20076603326129427,-0.02824265375595175,1.0627731490341497,0.32010903510187333,0.4068556075862639,-6.381077233454771
LIPG,0.20076399792178856,2.8286257871406546,1.06255693866507,0.3202011205448748,0.40694309016012525,-6.892915339214278
RPS28,0.05433956222322145,7.5865038579567265,1.062498220127551,0.32022613276269324,0.4069453229640065,-7.594205680197774
TBCCD1,0.10570873592780616,3.5256865928142975,1.0611272203966555,0.32081057194037077,0.40759923026098516,-7.075478214058402
ARHGAP44,0.07018496874857849,4.4679279346686585,1.0602558448270378,0.3211824638031092,0.4079828639728955,-7.337481384042408
RP11-386I23.1,0.3530963959875284,0.07104070763586917,1.06003329305515,0.3212775003583763,0.4080739623119131,-6.400280587607493
OR7D2,0.16685825186941972,1.6602829636037797,1.0598479556446463,0.32135666209142777,0.40811526452847774,-6.660435808920308
ZSCAN20,0.11299935911034042,2.517720606189564,1.0595105940191936,0.32150079610946686,0.4082390560278325,-6.825147177300139
LAMB4,0.2616529291128392,-1.0836320622734672,1.0594203030940885,0.3215393805263539,0.4082584254702269,-6.21766350111645
CHPT1,0.09933472372911156,3.816134363333251,1.0593624279703684,0.3215641144709439,0.40826020743865976,-7.158868346492697
XPA,0.07308630884810441,4.148887709050199,1.0592458587631035,0.32161393689639317,0.408293839360852,-7.253146510351311
MURC,0.15238106824046183,2.614554263866137,1.0586583799776008,0.3218651214321006,0.40858308015526507,-6.847403262817255
ATP5O,0.06186901895202901,6.841803590811555,1.057980935017496,0.32215496356994994,0.40888238977061014,-7.596347226312898
PPIP5K2,0.04924511174484092,6.56717688800392,1.057849667346434,0.32221114962996933,0.4089036846308531,-7.592530031451171
BRF1,0.06790014069868189,5.227517874764793,1.0567237738742217,0.32269337820053423,0.4094562704032448,-7.493673443720242
ASTE1,0.10286381416836088,2.6810764352070375,1.0564613020907618,0.32280587823617696,0.4095693201315879,-6.864765322462683
TMPRSS2,0.3093968848493115,-1.045770187926811,1.055673784744305,0.3231436068427013,0.4099022782325076,-6.227259249445683
OCLM,0.2458581199784663,-0.7829393113720768,1.0556309150351038,0.3231619995711569,0.4099022782325076,-6.267650793279273
NAGPA,0.1241231467408026,3.351828062636665,1.0555013336461514,0.3232175998883175,0.409943087660047,-7.033664896700121
TMEM187,0.1504955218297308,2.370181378070641,1.054956331197175,0.3234515297658921,0.4102100535855447,-6.798528747115903
CCDC47,0.06321985782701844,6.68280454571409,1.0546787592635014,0.32357072223520056,0.41033147825159616,-7.597792017280358
DLGAP3,0.19128642090798387,1.2080594925251686,1.0541931585806148,0.3237793274215106,0.41056626453253725,-6.5914878070275265
ADAM29,0.40435488316827195,-0.41892126684275327,1.0535957306231272,0.32403611625670264,0.4107728193549724,-6.327125335362669
EFR3A,0.05226089991855787,6.171718660567202,1.0519567649843653,0.32474140283774305,0.4116072583121589,-7.58639888565941
CEACAM8,0.30978042155589547,-0.7613746260062837,1.0511450819127548,0.3250911348178333,0.4119908580661403,-6.275608858305022
HSF1,0.058516254797349454,5.850557206842264,1.0505466075139742,0.3253491899377919,0.41218173913796957,-7.569333850539806
GOLGB1,0.07005839555665094,8.004861074738908,1.0505326136623292,0.3253552258408005,0.41218173913796957,-7.6032754878173066
TAS2R30,0.2754516360517343,-1.7102605164934228,1.0505242818337486,0.32535881961135626,0.41218173913796957,-6.134042960053057
GALR1,0.2007904094976738,0.8368122023634619,1.050522641860795,0.3253595269851291,0.41218173913796957,-6.536333657544667
NAXD,0.05635099287935752,5.263763515860552,1.0502340650488815,0.3254840183189775,0.41230960160444385,-7.505841748178266
COQ5,0.06536682804970173,4.650154417805154,1.049097308616328,0.32597477510835793,0.4127680044321304,-7.392787745228521
MSANTD2,0.12017949086915047,4.037878238800138,1.0490680420037288,0.32598741763826744,0.4127680044321304,-7.232505222860063
C8orf44,0.18990486543209206,2.5015282106792474,1.0475341624602303,0.32665055687049765,0.41351791179026537,-6.834045536223105
EMC3,0.06407012905138298,4.959365166676378,1.0473121875957514,0.3267466101781985,0.4136095870593385,-7.458341454573305
FAM156B,0.18330697949075558,3.3979150255339134,1.0468530591347205,0.32694535504706335,0.4138312309561346,-7.055113595220571
MOBP,0.24350772523388373,0.23684272689830704,1.0461807422040796,0.32723655422474807,0.4140832137512902,-6.442026506090587
TLN1,0.053351308539266284,8.710489757021426,1.0461748993136677,0.3272390858315671,0.4140832137512902,-7.5969935709898655
ZNF132,0.18417680353973287,1.3359343148363272,1.0459390267348643,0.32734129745594986,0.4141826004469752,-6.620624518424841
HNRNPA1P54,0.167214728241587,3.0133143702897494,1.0449426058545577,0.32777335591296236,0.4146393374626566,-6.956426115692113
RP11-667M19.9,0.28728669215494307,-0.02349084931438379,1.0447613183382682,0.3278520119490611,0.41467888378002316,-6.400416412690827
PSMG2,0.0761502402979719,4.8372348271962355,1.04417943079623,0.32810457774829066,0.4148484108394031,-7.437896526556532
FOXF2,0.22923364305887617,1.4346533262767183,1.0439665935982503,0.3281969967702016,0.41493528260109513,-6.638862181554773
TMEM169,0.22942873050840706,2.2114852990552865,1.0429386303369588,0.3286436492997826,0.41543994936768736,-6.778929044157212
RNF214,0.08400141754241819,4.728373117782947,1.04256245942283,0.32880721501132176,0.4156166899366599,-7.416813365457063
ELMOD3,0.08847669979799422,3.738251798871941,1.0422336468656197,0.3289502405101051,0.4157674437476583,-7.154606327332788
TMEM242,0.08375047869803698,4.225525782680401,1.0421368940497622,0.32899233488454943,0.41579061592840755,-7.2921341901801116
UNC80,0.11831443747595927,3.618336431068276,1.0419283755653133,0.32908306958502015,0.41585727263666716,-7.121185736734078
GADD45A,0.08276932299007989,6.355053524308907,1.04190370354044,0.32909380665765436,0.41585727263666716,-7.603778680294282
NRF1,0.06320308214975867,4.429590460054199,1.0411495071915882,0.32942215891111676,0.416105204438536,-7.347557352734916
SLC9A4,0.3901903942663685,2.959769765766416,1.0407098151397185,0.3296137042278267,0.41627527499153716,-6.947437716232729
INPP5F,0.09142565198690278,7.16859084495753,1.0404282137191565,0.3297364253246011,0.41640020976800135,-7.617498636353969
PPP2R3C,0.08448628562696303,4.778820478685461,1.0372734938794026,0.3311136788582554,0.41801877688050004,-7.433092193986934
SRP54,0.0695281903617655,6.2561263135699345,1.0366239786501763,0.3313977925860133,0.4183171010937493,-7.60570621966763
C2orf47,0.090770813582985,3.7256468074268514,1.0364977144254026,0.33145304564830613,0.4183566680467188,-7.156938499261621
FAM124A,0.2562808297765953,1.5106552057274991,1.0360934575573257,0.33162999616353417,0.41854982350275405,-6.659575256578331
PANK1,0.0678239495788695,4.86074025018865,1.0357550052097382,0.33177819938855185,0.4186764773274875,-7.451273968861985
KDM2A,0.05568518880916873,7.152608819320554,1.0349750442631027,0.3321199288472695,0.4190472734082031,-7.623009691088685
ANAPC2,0.0781456634842197,5.395874376650411,1.0332843963970202,0.33286160340638243,0.41995279005106606,-7.541638147643095
CISD3,0.14144445703365793,2.0407950898551506,1.0329310321272545,0.33301678422311426,0.42011828326150075,-6.7561803126222495
CCDC78,0.11116751744288411,2.8839384236225634,1.0320644797733096,0.3333975708758141,0.4205380301849543,-6.937695881595038
NOP2,0.06592441606909372,5.129434604452009,1.0319104517338704,0.333465290376049,0.4205931322106445,-7.503888703469395
UTY,0.41440017855280353,-1.8076466376081959,1.0297221695207441,0.33442853831558667,0.42168648162447403,-6.141020790841079
RTCA,0.07231487710738715,5.0728611336483125,1.0296451734949528,0.33446247006610713,0.4216988805884292,-7.496631435927914
NAF1,0.08948285437128867,4.270579834210862,1.0295564632523284,0.33450156752372784,0.4217177903528612,-7.317396194563447
PCDHGB1,0.2644051756835861,1.218849486817795,1.029096344349159,0.33470441363077563,0.4218902822066672,-6.618940576828146
NT5C1B,0.3060113444941944,-0.6880972676019516,1.0290210894387584,0.33473759927723507,0.4218937805929369,-6.309557817839056
TARM1,0.6004872082788393,-1.0812276600295805,1.028217868226095,0.33509195998434504,0.422279577111195,-6.249819613387946
NBPF3,0.07502312493682872,4.2667028836399155,1.0276419782379198,0.33534620698371725,0.4225086958030145,-7.318294926126512
OCEL1,0.1113029112197883,2.532715160971995,1.0259211026455382,0.33610683957019966,0.42334510801403036,-6.862939290774393
RPS4X,0.05345154141725317,10.142426587414448,1.025683279111146,0.33621206340269466,0.4234471640624553,-7.588038682925788
PTPRD,0.06693098600979752,8.418798567159262,1.0252471539675203,0.336405091095178,0.42364453235437816,-7.623757684646872
GEMIN7,0.08072450557755007,3.8749731115700405,1.0252198224803595,0.33641719078784155,0.42364453235437816,-7.210713702533058
TIMM50,0.05289611006769945,5.743185504184454,1.0251282531160955,0.3364577311468512,0.4236650958724004,-7.586977952609113
RPLP0P2,0.3890435737729232,1.2738857841400208,1.023747683510983,0.3370694071276923,0.4241911222817322,-6.633205437941354
B3GNT9,0.08241186796087119,3.8706015365741435,1.0217626282174908,0.3379504148843619,0.4251469669346836,-7.212985952855238
DSCR3,0.0553744426333429,5.5867940282145225,1.0215220026433627,0.3380573303121108,0.42525089663802945,-7.57589675450252
SORBS2,0.12853602267606945,6.7210506437534745,1.0202536716098232,0.33862131096802206,0.4258072952449999,-7.63367145982412
SPDYE5,0.2538144148378463,1.0462966836878547,1.0195142685570517,0.3389504319627235,0.42615990867335096,-6.601280726329938
TMEM100,0.16244516230173667,1.3861121131007403,1.0192223104157898,0.33908045558221805,0.4262927575424408,-6.65603371982556
GIPC2,0.49659324971569374,-1.6070411159912636,1.0189050866481648,0.3392217749237519,0.4264397873125528,-6.180987294099004
OCIAD1,0.05106721119234958,7.030134679395816,1.0184023891620928,0.3394458137097196,0.4266907761013134,-7.638964392038682
DLL4,0.45417437135747396,-0.7638480186235337,1.0182043047289668,0.3395341260036319,0.4267711299337419,-6.308610352742057
CES2,0.05374711988300973,5.787911228482621,1.0168311549320967,0.34014680727740704,0.4274232776561091,-7.599120575609833
CTIF,0.08313228858890476,5.9831248893528555,1.016616524090436,0.3402426497714651,0.42750815885336885,-7.612869165359852
GBP2,0.42438603041722045,2.0465332129242277,1.016145698077798,0.3404529681175765,0.42769922204363264,-6.774276117526489
RP11-544O24.2,1.5637275609949308,-0.7489186583589241,1.016007233699733,0.34051483934271715,0.42772731129554287,-6.313133202789288
SYVN1,0.06543493451487326,5.580008599892896,1.0156045623397432,0.3406948177226389,0.42792266834111814,-7.581184354924817
POLR3A,0.052612240926538156,5.84180571924729,1.0147071593457713,0.34109618574294265,0.4283345643570688,-7.605413408838682
AC105052.1,0.36646153071988286,-0.9970763515548102,1.0138554045657906,0.34147747444430326,0.42878260083961417,-6.277014352156005
NCR3LG1,0.17705550611179444,2.3076229314809824,1.013425743842076,0.341669936996483,0.42899348694134004,-6.82813364911001
EAF2,0.2111778519065733,0.5130720507699029,1.013319698544257,0.34171745186488084,0.4290223626189948,-6.521202471522561
PTRHD1,0.10184397475859353,3.738188883223585,1.0132509167172112,0.34174827310955885,0.42903027700295365,-7.184119203734358
STKLD1,0.15488771546771807,0.5412986829032468,1.0129770154178677,0.3418710299560662,0.4291535977906171,-6.52620896919571
BNIP3P28,0.2777490667831999,-0.2951261605584753,1.0124235809213997,0.342119171390278,0.42940348444688525,-6.388784861943831
DNM1P46,0.20495779865047362,0.20135558845549073,1.011049859521039,0.3427357012685512,0.4301156078957528,-6.471706341141329
RP11-566K19.12,0.4691182344458431,-1.7003436812019792,1.0107615307241502,0.34286521252527524,0.4302472824653848,-6.1754969007621545
NT5DC1,0.06021069901223264,5.4671381911417765,1.0095837775162586,0.3433946256796568,0.4308498282618709,-7.574679811466598
PHOSPHO2,0.19612592671640128,2.1461640311107417,1.0094990318717023,0.34343274402444124,0.4308667613768065,-6.800097000238343
CNOT6L,0.06784715586638423,5.4005360677527285,1.0093535087606986,0.34349820748860954,0.4309179964759609,-7.566526256630114
CCDC112,0.0923940676139896,4.050186872295011,1.007969555030129,0.3441212576578418,0.43148308166771093,-7.277895042850115
WDR83OS,0.05838489083336551,5.617563231142435,1.00728495881843,0.34442978092403986,0.43182953235572286,-7.593484552807444
IAPP,0.349744685405351,-1.034836097685274,1.0072469470935657,0.3444469176879353,0.43182953235572286,-6.277831297946209
ZNF688,0.13483905641900584,2.7507109940210204,1.006067393470101,0.34497901949711746,0.43242819005705224,-6.932239295249478
HENMT1,0.136090765313013,1.1715711116481795,1.0059693389241233,0.3450232807347028,0.43242819005705224,-6.634657076125596
SLC2A5,0.2622440278463738,0.3408146633632267,1.0058926177538918,0.34505791525402935,0.4324406258705335,-6.5000347017719395
RTF1,0.052694533959562584,7.14979374429002,1.0046384881074095,0.3456244500915755,0.4330885966453619,-7.653759601320218
ZBTB44,0.0597890217674415,6.333750998644927,1.0044936472681578,0.3456899257904153,0.43311820458221234,-7.641141903716787
ULBP1,0.1822255322515549,1.2583271480832834,1.0040323377467706,0.34589852545207844,0.4333079173087494,-6.650500034592354
LRRC63,0.2564408675950677,-0.7382376226935371,1.0037418875372586,0.34602991373246955,0.4334104545418714,-6.327004317357478
EFCAB11,0.08374856297675715,3.612816369218186,1.0036453184434286,0.3460736062808146,0.4334341566209544,-7.158500755102045
SLC18A3,0.26873106516079237,1.7067462630308685,1.003353511316832,0.3462056597094732,0.43356851350862885,-6.725947824922687
RP11-503N18.5,0.19721255817275082,-0.2780090761257122,1.0031573591283414,0.3462944474858582,0.43364867157256565,-6.400778114058304
RP5-981L23.2,0.27345391347819403,-1.1223952517386977,1.0030707482005847,0.34633365725305904,0.43366673833783753,-6.2686859810327595
EBI3,0.5915536172591254,-1.854142629225332,1.0023481107427463,0.34666093627171635,0.4339523931290905,-6.161548109145764
KIAA1143,0.05224935063209024,6.481016614607295,1.0014552957135763,0.3470656152096154,0.43436569879509795,-7.648340294839077
KCNJ5,0.14506056465192074,3.90457177503695,1.001022154706968,0.34726207183676366,0.4345494132631241,-7.243521702652238
TMEM134,0.058777358778405286,4.511967912880226,1.0007624251018596,0.3473799163631062,0.43466579595552346,-7.409220020620978
BTBD1,0.05726007490591023,6.584554242547003,1.000593163690695,0.3474567301414075,0.43473082516405614,-7.651327480113501
CLVS1,0.7660699916807971,-1.1039682097720163,0.9996593891966458,0.3478807271340154,0.4351057711470328,-6.2748413649753925
ZNF224,0.10348051422147453,5.131249602270806,0.9995985105722434,0.3479083839106371,0.43510926315410514,-7.5368512100846905
TRIM71,0.16223962569554295,5.996678134712533,0.9987611783215105,0.3482889494918226,0.43552296178057764,-7.6316131338708955
KRCC1,0.09311946468238297,4.498587751593215,0.997223183912393,0.34898879420483875,0.4362110649850338,-7.409420416712932
PLD6,0.1977455293069521,-0.3618380069448713,0.9971013644341981,0.3490442725381839,0.4362492482783858,-6.393233277912852
ZNF878,0.16917193855502782,-0.43903677155866305,0.9968357754538358,0.3491652489382895,0.4363634388519388,-6.38110603326808
ANKRD44,0.3670349682750409,1.080365501121745,0.9967913022927043,0.34918550970019424,0.4363634388519388,-6.629348405420601
PLPP4,0.20524964667226386,0.6386208842093477,0.9961687113625147,0.34946923955830084,0.4366556389168659,-6.558975571080422
HYI,0.06406749912212106,4.405090306627789,0.9959328190522999,0.34957678745318976,0.4367588321893022,-7.386981528735947
PIEZO2,0.17579063763474512,4.727955207620115,0.9957524580051866,0.3496590346270892,0.43683040243731236,-7.464155440412773
SFT2D1,0.09770081969699085,4.125874145116984,0.9954206873564333,0.34981036532635235,0.4369711459442721,-7.311757088514196
ELAVL1,0.054000452238937235,7.085148932458685,0.9953959855349481,0.3498216345810222,0.4369711459442721,-7.662547410961274
RP11-307A17.2,0.19965821303136821,1.8134195288273183,0.9950027279959981,0.3500010805480753,0.4371328890522283,-6.752871306282332
SPRN,0.1624761952205489,2.386634120827246,0.9948542033160842,0.35006887161489314,0.43718635343912465,-6.862919388956628
AMDHD1,0.32162092639903417,0.9512410683179608,0.9945980762208043,0.35018579917462356,0.43723876559091956,-6.611085177901519
SLCO3A1,0.13523462507134987,4.466471477196782,0.9933256003335255,0.35076715417569154,0.43790214959837526,-7.4053067474202585
TTC32,0.1200554301872705,3.015077053206814,0.9925377138312783,0.35112748436253877,0.4382495323137579,-7.009850836350249
